Unnamed: 0,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
263,88.0,12.536328,12.571428571428571,4.571428571428571,26.191313857142852,10.834028571428574,2.6614285714285715,1.6814285714285713,0.8914285714285715,0.4889271428571429,1.7909039999999998
52,92.0,6.697992,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.6697991999999999
318,131.0,26.745328000000004,21.83333333333333,4.666666666666667,50.46236066666666,11.6284,2.8349999999999995,1.7183333333333335,0.8916666666666666,0.4762733333333333,4.457554666666667
530,70.0,7.143328,10.0,4.571428571428571,20.323313857142857,10.584314285714289,2.6128571428571425,1.6414285714285717,0.92,0.4939185714285714,1.0204754285714286
95,74.0,14.883996000000002,14.8,4.4,31.574635600000004,11.14446,2.684,1.732,0.9,0.4820359999999999,2.9767992000000003
300,446.0,36.095296000000005,9.911111111111111,4.888888888888889,20.052981069333327,11.045515555555555,2.7484444444444445,1.7128888888888891,0.8808888888888889,0.4954477777777778,0.8021176888888888
577,440.0,43.510964,9.565217391304348,4.782608695652174,19.36275674521739,10.98881304347826,2.7156521739130435,1.693478260869565,0.8669565217391303,0.494115,0.9458905217391304
106,52.0,4.663996,10.4,5.2,20.833018,11.431540000000002,2.8240000000000003,1.7520000000000002,0.8399999999999999,0.499404,0.9327992
431,100.0,5.930572,9.090909090909092,4.909090909090909,18.370868403909093,12.08220909090909,2.8772727272727274,1.6881818181818182,0.8436363636363637,0.4954927272727272,0.5391429090909091
510,446.0,35.30054799999999,10.878048780487807,4.975609756097562,21.87774972348781,11.220309756097562,2.743170731707317,1.7465853658536592,0.8999999999999999,0.4976114634146342,0.860988975609756
561,156.0,25.021992,17.333333333333332,4.4444444444444455,37.51688,11.458755555555555,2.8522222222222213,1.724444444444445,0.9111111111111108,0.4831422222222222,2.780221333333333
613,738.0,63.06495099999999,11.014925373134329,4.537313432835822,22.166367970149256,11.136219402985075,2.637611940298508,1.7253731343283585,0.9059701492537314,0.526928656716418,0.9412679253731342
246,98.0,18.083328,14.0,4.571428571428571,29.110017142857146,11.204128571428573,2.76,1.7514285714285711,0.8828571428571428,0.4899542857142857,2.58333257142857
492,92.0,19.334,30.66666666666667,4.0,68.56273,9.159866666666668,1.95,1.913333333333333,1.2133333333333332,0.4488266666666667,6.4446666666666665
6,136.0,9.509324,11.333333333333336,4.666666666666667,22.71843416666667,10.958558333333334,2.599166666666666,1.7658333333333334,0.97,0.4990741666666666,0.7924436666666667
495,407.0,34.091548,9.926829268292684,4.8048780487804885,20.12993734836585,10.96679512195122,2.7151219512195124,1.7236585365853658,0.8936585365853659,0.4943858536585365,0.8315011707317073
315,1228.0,74.32837150000002,9.746031746031743,5.634920634920635,19.78914188850793,12.920761111111114,3.139603174603174,1.5783333333333334,0.733968253968254,0.5038513492063492,0.5899077103174605
434,398.5,100.137,22.13888888888889,3.7777777777777777,46.10422777777778,8.918104166666666,2.1866666666666665,1.9129166666666664,1.1306944444444444,0.4837688888888889,5.563166666666668
505,443.0,36.40754799999999,10.80487804878049,4.902439024390244,21.797081808853655,11.061829268292684,2.721951219512196,1.7275609756097563,0.9073170731707316,0.4963917073170732,0.8879889756097559
319,240.0,19.188815500000004,9.23076923076923,4.307692307692308,18.476234615384616,11.378026923076924,2.593461538461539,1.6111538461538462,0.8776923076923077,0.5360026923076924,0.7380313653846156
457,114.0,20.29466,14.25,4.5,29.94401875,11.340425,2.8,1.72375,0.895,0.4863375,2.5368325
37,208.0,12.9781505,8.0,4.307692307692308,15.930552903846152,12.125457692307696,2.7757692307692308,1.5288461538461535,0.7184615384615385,0.6108584615384616,0.4991596346153846
489,93.0,20.36,31.0,4.0,69.59212799999999,9.152733333333334,1.9666666666666663,1.9,1.1933333333333334,0.4463566666666667,6.786666666666666
130,515.0,36.244299,10.3,4.3,20.80173002,10.745844000000002,2.5696000000000003,1.7666,0.9368,0.5350482,0.7248859799999999
617,80.0,5.686908,10.0,5.0,20.322035645125,12.2092875,2.81875,1.60125,0.88125,0.4931925,0.7108635
374,120.0,8.941324,10.0,4.666666666666667,20.185395713333328,10.838333333333331,2.6366666666666663,1.79,0.9250000000000002,0.4960433333333333,0.7451103333333333
167,636.0,51.4347895,6.424242424242424,3.676767676767677,12.624885454545456,13.1236101010101,2.7805050505050497,1.3850505050505049,0.5587878787878788,0.7069856565656566,0.5195433282828282
356,110.0,23.627328,15.714285714285715,4.285714285714286,33.075874285714285,11.168514285714284,2.75,1.7428571428571429,0.897142857142857,0.4852514285714286,3.375332571428572
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,15300.0,643.0938035,9.592476489028211,5.989968652037617,19.195928493416925,12.958927711598747,3.2646896551724134,1.5756990595611284,0.7201003134796239,0.5004048777429466,0.4031936072100314
382,102.0,5.191326,5.368421052631579,3.3684210526315788,10.351187368421051,12.857089473684214,2.646842105263158,1.3747368421052633,0.5910526315789474,0.7065326315789474,0.2732276842105263
91,208.0,15.78748,10.4,4.8,21.0615472413,11.43734,2.721,1.711,0.9229999999999998,0.4946015000000001,0.7893739999999999
12,300.0,29.88839975,14.285714285714285,4.761904761904762,31.13736707142857,11.4348,2.774285714285714,1.70952380952381,0.8771428571428572,0.5121852380952381,1.423257130952381
580,413.0,39.892964,8.978260869565217,4.717391304347826,18.230191527826086,10.841780434782608,2.6941304347826085,1.6993478260869566,0.8604347826086957,0.4901028260869565,0.8672383478260869
291,224.0,17.053984,11.2,4.8,22.521871850000004,10.909175,2.66,1.7574999999999998,0.94,0.4978194999999999,0.8526992
146,572.0,51.077292,7.944444444444445,4.166666666666667,15.840846972222224,11.734294444444444,2.688333333333333,1.5444444444444445,0.7244444444444444,0.6061694444444444,0.7094068333333333
337,220.0,24.70666,27.5,5.5,65.80676874999999,11.6604875,2.9225000000000003,1.68,0.8925,0.47382125,3.0883325
578,482.0,61.912964,10.478260869565217,4.782608695652174,21.419778484347827,11.005521739130437,2.749565217391305,1.713695652173913,0.8565217391304347,0.4922778260869565,1.345934
470,239.0,17.24723425,8.241379310344827,3.965517241379312,16.335047482758622,11.79798275862069,2.6134482758620687,1.5624137931034483,0.7579310344827586,0.6171024137931035,0.5947322155172414
25,260.0,23.18439975,12.38095238095238,4.761904761904762,25.995592785714283,11.444633333333336,2.7719047619047616,1.7023809523809523,0.8714285714285714,0.5145928571428572,1.1040190357142856
501,410.0,32.98438375,9.761904761904765,4.761904761904762,19.681982919523808,11.093571428571426,2.710714285714286,1.7285714285714289,0.8738095238095239,0.5080535714285714,0.7853424702380952
165,219.0,40.747992,24.33333333333333,4.666666666666667,56.98088711111112,11.582422222222226,2.798888888888889,1.734444444444445,0.9211111111111108,0.47356,4.527554666666666
82,294.0,40.73139575,10.888888888888893,4.7407407407407405,22.28268137037037,11.410059259259258,2.7996296296296297,1.6866666666666663,0.8207407407407408,0.5114485185185186,1.5085702129629632
135,86.0,4.5453280000000005,14.333333333333336,5.333333333333333,30.61252,11.75455,2.8816666666666664,1.7283333333333335,0.9166666666666666,0.4887899999999999,0.7575546666666667
1,406.0,30.4721355,9.902439024390244,4.682926829268292,19.813180487804875,11.456151219512195,2.7002439024390243,1.6768292682926829,0.8682926829268293,0.5229090243902439,0.7432228170731706
411,190.0,14.346319,8.26086956521739,4.173913043478262,16.531058067826088,11.500682608695652,2.6460869565217395,1.6156521739130434,0.7852173913043478,0.5819443478260871,0.623753
19,277.0,31.69339975,13.190476190476188,4.714285714285714,27.749948095238093,11.587057142857144,2.796190476190476,1.7085714285714286,0.8600000000000001,0.5141085714285714,1.5092095119047615
29,311.0,32.73539975,14.809523809523812,4.714285714285714,32.24720142857142,11.471271428571429,2.772857142857143,1.7214285714285713,0.8790476190476191,0.5114647619047619,1.5588285595238094
340,952.0,65.15992800000001,7.67741935483871,4.129032258064516,15.174976677419355,12.173174193548386,2.7245161290322586,1.5325806451612904,0.6961290322580646,0.625608064516129,0.5254832903225807
602,468.4,30.342299,7.022488755622188,3.859070464767616,13.787624587706144,12.356676761619193,2.66952023988006,1.4847226386806598,0.6803598200899549,0.6467596851574213,0.4549070314842579
72,120.0,13.747992000000002,12.0,4.8,24.789618,11.16682,2.752,1.754,0.908,0.491604,1.3747992
84,56.0,6.508664,18.666666666666668,4.666666666666667,41.07402,11.290033333333335,2.736666666666667,1.7566666666666666,0.9733333333333332,0.4795066666666667,2.169554666666667
296,46.0,6.071576,6.571428571428571,4.571428571428571,13.68940848042857,12.174357142857144,2.782857142857144,1.5728571428571432,0.7628571428571428,0.4748442857142857,0.867368
336,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.9668325
53,105.0,12.397992,10.5,4.8,21.5029424,11.777640000000002,2.829,1.6880000000000002,0.8370000000000001,0.495329,1.2397992
283,391.3,32.206603,9.40625,4.675480769230769,18.845175743990385,11.506004567307691,2.749927884615385,1.647932692307693,0.8070673076923077,0.5449716105769232,0.7741971875000001
175,30.0,2.3326640000000003,10.0,5.333333333333333,20.02735333333333,11.795966666666668,2.9266666666666663,1.7133333333333336,0.8066666666666666,0.4995066666666667,0.7775546666666667
482,94.0,20.362,31.33333333333333,4.0,69.51219666666667,9.072366666666667,1.9766666666666663,1.89,1.19,0.4526666666666667,6.787333333333334
502,431.0,34.686964,9.795454545454543,4.886363636363637,19.764615968636363,11.15518409090909,2.751818181818182,1.7327272727272731,0.8729545454545455,0.4964934090909091,0.788340090909091
352,90.0,11.351332,45.0,5.0,111.599515,10.5174,2.62,1.77,1.045,0.447885,5.6756660000000005
105,74.0,14.883996000000002,14.8,4.4,31.574635600000004,11.14446,2.684,1.732,0.9,0.4820359999999999,2.9767992000000003
588,42.0,9.874,21.0,4.0,43.952,9.1312,2.205,1.92,1.14,0.4822649999999999,4.936999999999999
32,375.0,42.86139975,17.857142857142858,4.714285714285714,41.00164904761904,11.544414285714286,2.79,1.7242857142857144,0.8847619047619049,0.5089809523809524,2.0410190357142857
151,222.0,23.348983,8.88,4.4,17.918277359999994,11.72784,2.7612,1.5712000000000002,0.7487999999999999,0.5743408000000001,0.93395932
4,476.0,61.142464,12.205128205128204,4.9230769230769225,24.97508888015384,11.574251282051284,2.8202564102564103,1.7435897435897436,0.8738461538461538,0.4938866666666667,1.5677554871794872
223,600.0,61.237971,18.75,4.78125,41.83358075,10.89890625,2.655,1.8153125,0.9840625,0.48231375,1.91368659375
244,184.0,28.037992000000006,20.444444444444443,4.666666666666667,47.750787777777774,11.2843,2.8244444444444445,1.75,0.9588888888888888,0.4783988888888888,3.115332444444445
240,284.0,45.027992,31.55555555555556,4.666666666666667,76.65862666666666,11.457166666666668,2.771111111111112,1.7788888888888892,0.9888888888888888,0.4660944444444444,5.0031102222222215
85,104.0,5.505328,17.333333333333332,5.333333333333333,38.89702,11.674016666666668,2.8716666666666666,1.76,0.9433333333333334,0.4844733333333333,0.9175546666666669
129,531.0,36.2474575,11.0625,4.479166666666667,22.436765854166666,10.599883333333334,2.5733333333333337,1.803958333333333,0.9775,0.5151489583333333,0.7551553645833332
145,560.0,39.569292,7.777777777777778,4.0,15.394590555555556,12.01102777777778,2.6383333333333336,1.5261111111111112,0.7511111111111111,0.6081561111111111,0.5495734999999999
128,593.0,40.2521235,10.589285714285714,4.660714285714286,21.39612501785714,10.937928571428571,2.6764285714285707,1.7651785714285717,0.9307142857142858,0.5136826785714286,0.718787919642857
154,62.0,7.251328,8.857142857142858,4.571428571428571,18.138768585714285,10.823814285714288,2.65,1.6128571428571428,0.8614285714285713,0.4867914285714286,1.0359040000000002
